date,asn,ixp,as_name,type,method,count_of_as,total_nets,total_discarded_nets,total_nets_without_discards
2022-05-01 00:00:00,50023,uk-lnd,Vodat International,sym,any24,1,8,0,8
2022-05-01 00:00:00,50023,uk-lnd,Vodat International,sym,asy23,1,8,0,8
2022-05-01 00:00:00,50023,uk-lnd,Vodat International,sym,asy24,1,8,0,8
2022-05-01 00:00:00,50058,us-sea,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,50058,us-sea,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,50058,us-sea,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,50058,us-sea,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50078,uk-lnd,X-on,sym,any23,1,2,0,2
2022-05-01 00:00:00,50078,uk-lnd,X-on,sym,any24,1,2,0,2
2022-05-01 00:00:00,50078,uk-lnd,X-on,sym,asy23,1,2,0,2
2022-05-01 00:00:00,50078,uk-lnd,X-on,sym,asy24,1,2,0,2
2022-05-01 00:00:00,50149,nl-ams,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,50149,nl-ams,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,50149,nl-ams,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,50149,nl-ams,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50245,us-sea,Serverel,asy_out,any23,1,41,35,6
2022-05-01 00:00:00,50245,us-sea,Serverel,asy_out,any24,1,41,35,6
2022-05-01 00:00:00,50245,us-sea,Serverel,asy_out,asy23,1,39,35,4
2022-05-01 00:00:00,50245,us-sea,Serverel,asy_out,asy24,1,39,35,4
2022-05-01 00:00:00,50245,nl-ams,Serverel,sym,any23,1,41,0,41
2022-05-01 00:00:00,50245,uk-lnd,Serverel,sym,any23,1,41,0,41
2022-05-01 00:00:00,50245,nl-ams,Serverel,sym,any24,1,41,0,41
2022-05-01 00:00:00,50245,uk-lnd,Serverel,sym,any24,1,41,0,41
2022-05-01 00:00:00,50245,nl-ams,Serverel,sym,asy23,1,39,0,39
2022-05-01 00:00:00,50245,uk-lnd,Serverel,sym,asy23,1,39,0,39
2022-05-01 00:00:00,50245,nl-ams,Serverel,sym,asy24,1,39,0,39
2022-05-01 00:00:00,50245,uk-lnd,Serverel,sym,asy24,1,39,0,39
2022-05-01 00:00:00,50266,nl-ams,T-Mobile Thuis B.V.,sym,any23,1,718,0,718
2022-05-01 00:00:00,50266,nl-ams,T-Mobile Thuis B.V.,sym,any24,1,718,0,718
2022-05-01 00:00:00,50266,nl-ams,T-Mobile Thuis B.V.,sym,asy23,1,718,0,718
2022-05-01 00:00:00,50266,nl-ams,T-Mobile Thuis B.V.,sym,asy24,1,718,0,718
2022-05-01 00:00:00,50287,uk-lnd,Audatex UK Limited,sym,any23,1,6,1,5
2022-05-01 00:00:00,50287,uk-lnd,Audatex UK Limited,sym,any24,1,6,1,5
2022-05-01 00:00:00,50287,uk-lnd,Audatex UK Limited,sym,asy23,1,6,1,5
2022-05-01 00:00:00,50287,uk-lnd,Audatex UK Limited,sym,asy24,1,6,1,5
2022-05-01 00:00:00,50295,nl-ams,Triple-IT,sym,any23,1,10,0,10
2022-05-01 00:00:00,50295,nl-ams,Triple-IT,sym,any24,1,10,0,10
2022-05-01 00:00:00,50295,nl-ams,Triple-IT,sym,asy23,1,10,0,10
2022-05-01 00:00:00,50295,nl-ams,Triple-IT,sym,asy24,1,10,0,10
2022-05-01 00:00:00,50300,nl-ams,Custodian LTD,sym,any23,1,28,0,28
2022-05-01 00:00:00,50300,nl-ams,Custodian LTD,sym,any24,1,28,0,28
2022-05-01 00:00:00,50300,nl-ams,Custodian LTD,sym,asy23,1,28,0,28
2022-05-01 00:00:00,50300,nl-ams,Custodian LTD,sym,asy24,1,28,0,28
2022-05-01 00:00:00,50304,nl-ams,Blix Solutions AS,sym,any23,1,78,0,78
2022-05-01 00:00:00,50304,nl-ams,Blix Solutions AS,sym,any24,1,78,0,78
2022-05-01 00:00:00,50304,nl-ams,Blix Solutions AS,sym,asy23,1,78,0,78
2022-05-01 00:00:00,50304,nl-ams,Blix Solutions AS,sym,asy24,1,78,0,78
2022-05-01 00:00:00,50309,nl-ams,Arcadiz Telecom NV,sym,any23,1,13,0,13
2022-05-01 00:00:00,50309,nl-ams,Arcadiz Telecom NV,sym,any24,1,13,0,13
2022-05-01 00:00:00,50309,nl-ams,Arcadiz Telecom NV,sym,asy23,1,13,0,13
2022-05-01 00:00:00,50309,nl-ams,Arcadiz Telecom NV,sym,asy24,1,13,0,13
2022-05-01 00:00:00,50316,uk-lnd,Net Global srl,sym,any23,1,93,0,93
2022-05-01 00:00:00,50316,uk-lnd,Net Global srl,sym,any24,1,94,0,94
2022-05-01 00:00:00,50316,uk-lnd,Net Global srl,sym,asy23,1,93,0,93
2022-05-01 00:00:00,50316,uk-lnd,Net Global srl,sym,asy24,1,94,0,94
2022-05-01 00:00:00,50316,nl-ams,TELEimpianti,sym,any23,1,92,0,92
2022-05-01 00:00:00,50316,nl-ams,TELEimpianti,sym,any24,1,91,0,91
2022-05-01 00:00:00,50316,nl-ams,TELEimpianti,sym,asy23,1,92,0,92
2022-05-01 00:00:00,50316,nl-ams,TELEimpianti,sym,asy24,1,91,0,91
2022-05-01 00:00:00,50352,nl-ams,Wirem,sym,any23,1,4,0,4
2022-05-01 00:00:00,50352,nl-ams,Wirem,sym,any24,1,4,0,4
2022-05-01 00:00:00,50352,nl-ams,Wirem,sym,asy23,1,4,0,4
2022-05-01 00:00:00,50352,nl-ams,Wirem,sym,asy24,1,4,0,4
2022-05-01 00:00:00,50384,nl-ams,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,50384,nl-ams,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,50384,nl-ams,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,50384,nl-ams,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50522,nl-ams,Pocos,sym,any23,1,40,0,40
2022-05-01 00:00:00,50522,nl-ams,Pocos,sym,any24,1,40,0,40
2022-05-01 00:00:00,50522,nl-ams,Pocos,sym,asy23,1,40,0,40
2022-05-01 00:00:00,50522,nl-ams,Pocos,sym,asy24,1,40,0,40
2022-05-01 00:00:00,50581,nl-ams,Ukrainian Telecommunication Group Ltd.,sym,any23,1,28,0,28
2022-05-01 00:00:00,50581,nl-ams,Ukrainian Telecommunication Group Ltd.,sym,any24,1,28,0,28
2022-05-01 00:00:00,50581,nl-ams,Ukrainian Telecommunication Group Ltd.,sym,asy23,1,28,0,28
2022-05-01 00:00:00,50581,nl-ams,Ukrainian Telecommunication Group Ltd.,sym,asy24,1,28,0,28
2022-05-01 00:00:00,50622,nl-ams,Payvision B.V.,sym,any23,1,1,0,1
2022-05-01 00:00:00,50622,nl-ams,Payvision B.V.,sym,any24,1,1,0,1
2022-05-01 00:00:00,50622,nl-ams,Payvision B.V.,sym,asy23,1,1,0,1
2022-05-01 00:00:00,50622,nl-ams,Payvision B.V.,sym,asy24,1,1,0,1
2022-05-01 00:00:00,50629,nl-ams,LWLcom GmbH,asy_out,any23,1,37,0,37
2022-05-01 00:00:00,50629,nl-ams,LWLcom GmbH,asy_out,asy23,1,37,0,37
2022-05-01 00:00:00,50629,nl-ams,LWLcom GmbH,sym,any24,1,37,0,37
2022-05-01 00:00:00,50629,nl-ams,LWLcom GmbH,sym,asy24,1,37,0,37
2022-05-01 00:00:00,50673,nl-ams,Serverius B.V.,asy_out,any23,1,203,0,203
2022-05-01 00:00:00,50673,nl-ams,Serverius B.V.,asy_out,asy23,1,203,0,203
2022-05-01 00:00:00,50673,nl-ams,Serverius B.V.,sym,any24,1,202,0,202
2022-05-01 00:00:00,50673,nl-ams,Serverius B.V.,sym,asy24,1,202,0,202
2022-05-01 00:00:00,50763,us-sea,MCKAYCOM LTD,asy_out,any23,1,3,0,3
2022-05-01 00:00:00,50763,us-sea,MCKAYCOM LTD,asy_out,any24,1,4,0,4
2022-05-01 00:00:00,50763,us-sea,MCKAYCOM LTD,asy_out,asy23,1,3,0,3
2022-05-01 00:00:00,50763,us-sea,MCKAYCOM LTD,asy_out,asy24,1,4,0,4
2022-05-01 00:00:00,50763,nl-ams,MCKAYCOM LTD,sym,any23,1,4,0,4
2022-05-01 00:00:00,50763,nl-ams,MCKAYCOM LTD,sym,any24,1,4,0,4
2022-05-01 00:00:00,50763,nl-ams,MCKAYCOM LTD,sym,asy23,1,4,0,4
2022-05-01 00:00:00,50763,nl-ams,MCKAYCOM LTD,sym,asy24,1,4,0,4
2022-05-01 00:00:00,50782,nl-ams,COSYS DATA GmbH,sym,any23,1,12,0,12
2022-05-01 00:00:00,50782,nl-ams,COSYS DATA GmbH,sym,any24,1,12,0,12
2022-05-01 00:00:00,50782,nl-ams,COSYS DATA GmbH,sym,asy23,1,12,0,12
2022-05-01 00:00:00,50782,nl-ams,COSYS DATA GmbH,sym,asy24,1,12,0,12
2022-05-01 00:00:00,50812,nl-ams,Axess Online,sym,any23,1,5,0,5
2022-05-01 00:00:00,50812,nl-ams,Axess Online,sym,any24,1,5,0,5
2022-05-01 00:00:00,50812,nl-ams,Axess Online,sym,asy23,1,5,0,5
2022-05-01 00:00:00,50812,nl-ams,Axess Online,sym,asy24,1,5,0,5
2022-05-01 00:00:00,50823,uk-lnd,PBX Hosting Ltd,sym,any23,1,3,0,3
2022-05-01 00:00:00,50823,uk-lnd,PBX Hosting Ltd,sym,any24,1,3,0,3
2022-05-01 00:00:00,50823,uk-lnd,PBX Hosting Ltd,sym,asy23,1,3,0,3
2022-05-01 00:00:00,50823,uk-lnd,PBX Hosting Ltd,sym,asy24,1,3,0,3
2022-05-01 00:00:00,50858,nl-ams,SOLUTIONS INFORMATIQUES SERVICES,sym,any23,1,10,0,10
2022-05-01 00:00:00,50858,nl-ams,SOLUTIONS INFORMATIQUES SERVICES,sym,any24,1,10,0,10
2022-05-01 00:00:00,50858,nl-ams,SOLUTIONS INFORMATIQUES SERVICES,sym,asy23,1,10,0,10
2022-05-01 00:00:00,50858,nl-ams,SOLUTIONS INFORMATIQUES SERVICES,sym,asy24,1,10,0,10
2022-05-01 00:00:00,50877,uk-lnd,Airbeam S.r.l.,sym,any23,1,11,0,11
2022-05-01 00:00:00,50877,uk-lnd,Airbeam S.r.l.,sym,any24,1,11,0,11
2022-05-01 00:00:00,50877,uk-lnd,Airbeam S.r.l.,sym,asy23,1,11,0,11
2022-05-01 00:00:00,50877,uk-lnd,Airbeam S.r.l.,sym,asy24,1,11,0,11
2022-05-01 00:00:00,50923,nl-ams,METRO-SET,asy_out,any23,1,29,0,29
2022-05-01 00:00:00,50923,nl-ams,METRO-SET,asy_out,asy23,1,29,0,29
2022-05-01 00:00:00,50923,nl-ams,METRO-SET,sym,any24,1,30,0,30
2022-05-01 00:00:00,50923,nl-ams,METRO-SET,sym,asy24,1,30,0,30
2022-05-01 00:00:00,50923,uk-lnd,Metroset LLC,asy_out,any23,1,29,0,29
2022-05-01 00:00:00,50923,uk-lnd,Metroset LLC,asy_out,asy23,1,29,0,29
2022-05-01 00:00:00,50923,uk-lnd,Metroset LLC,sym,any24,1,29,0,29
2022-05-01 00:00:00,50923,uk-lnd,Metroset LLC,sym,asy24,1,29,0,29
2022-05-01 00:00:00,51043,uk-lnd,Aspire Technology Solutions Ltd,sym,any23,1,96,0,96
2022-05-01 00:00:00,51043,uk-lnd,Aspire Technology Solutions Ltd,sym,any24,1,96,0,96
2022-05-01 00:00:00,51043,uk-lnd,Aspire Technology Solutions Ltd,sym,asy23,1,96,0,96
2022-05-01 00:00:00,51043,uk-lnd,Aspire Technology Solutions Ltd,sym,asy24,1,96,0,96
2022-05-01 00:00:00,51048,uk-lnd,Next Connex,Somente Descartes,any23,1,23,23,0
2022-05-01 00:00:00,51048,uk-lnd,Next Connex,Somente Descartes,any24,1,23,23,0
2022-05-01 00:00:00,51048,uk-lnd,Next Connex,Somente Descartes,asy23,1,23,23,0
2022-05-01 00:00:00,51048,uk-lnd,Next Connex,Somente Descartes,asy24,1,23,23,0
2022-05-01 00:00:00,51050,nl-ams,H4Hosting BV,sym,any23,1,18,0,18
2022-05-01 00:00:00,51050,nl-ams,H4Hosting BV,sym,any24,1,18,0,18
2022-05-01 00:00:00,51050,nl-ams,H4Hosting BV,sym,asy23,1,18,0,18
2022-05-01 00:00:00,51050,nl-ams,H4Hosting BV,sym,asy24,1,18,0,18
2022-05-01 00:00:00,51055,uk-lnd,Bridge Fibre Ltd,sym,any23,1,14,0,14
2022-05-01 00:00:00,51055,uk-lnd,Bridge Fibre Ltd,sym,any24,1,14,0,14
2022-05-01 00:00:00,51055,uk-lnd,Bridge Fibre Ltd,sym,asy23,1,14,0,14
2022-05-01 00:00:00,51055,uk-lnd,Bridge Fibre Ltd,sym,asy24,1,14,0,14
2022-05-01 00:00:00,51088,nl-ams,A2B Internet,asy_out,any23,1,48,0,48
2022-05-01 00:00:00,51088,nl-ams,A2B Internet,asy_out,asy23,1,48,0,48
2022-05-01 00:00:00,51088,nl-ams,A2B Internet,sym,any24,1,48,0,48
2022-05-01 00:00:00,51088,nl-ams,A2B Internet,sym,asy24,1,48,0,48
2022-05-01 00:00:00,51159,uk-lnd,Think Systems UK Ltd,sym,any23,1,6,0,6
2022-05-01 00:00:00,51159,uk-lnd,Think Systems UK Ltd,sym,any24,1,6,0,6
2022-05-01 00:00:00,51159,uk-lnd,Think Systems UK Ltd,sym,asy23,1,6,0,6
2022-05-01 00:00:00,51159,uk-lnd,Think Systems UK Ltd,sym,asy24,1,6,0,6
2022-05-01 00:00:00,51167,nl-ams,Contabo GmbH,Híbrido,any23,1,690,561,129
2022-05-01 00:00:00,51167,nl-ams,Contabo GmbH,Híbrido,any24,1,710,581,129
2022-05-01 00:00:00,51167,nl-ams,Contabo GmbH,Híbrido,asy23,1,690,561,129
2022-05-01 00:00:00,51167,nl-ams,Contabo GmbH,Híbrido,asy24,1,710,581,129
2022-05-01 00:00:00,51184,nl-ams,fonira Telekom GmbH,sym,any23,1,30,0,30
2022-05-01 00:00:00,51184,nl-ams,fonira Telekom GmbH,sym,any24,1,30,0,30
2022-05-01 00:00:00,51184,nl-ams,fonira Telekom GmbH,sym,asy23,1,30,0,30
2022-05-01 00:00:00,51184,nl-ams,fonira Telekom GmbH,sym,asy24,1,30,0,30
2022-05-01 00:00:00,51185,uk-lnd,Onecom Global Communications,asy_out,any23,1,17,4,13
2022-05-01 00:00:00,51185,uk-lnd,Onecom Global Communications,asy_out,any24,1,17,4,13
2022-05-01 00:00:00,51185,uk-lnd,Onecom Global Communications,asy_out,asy23,1,17,4,13
2022-05-01 00:00:00,51185,uk-lnd,Onecom Global Communications,asy_out,asy24,1,17,4,13
2022-05-01 00:00:00,51185,nl-ams,Onecom Global Communications Ltd.,sym,any23,1,17,1,16
2022-05-01 00:00:00,51185,nl-ams,Onecom Global Communications Ltd.,sym,any24,1,17,1,16
2022-05-01 00:00:00,51185,nl-ams,Onecom Global Communications Ltd.,sym,asy23,1,17,1,16
2022-05-01 00:00:00,51185,nl-ams,Onecom Global Communications Ltd.,sym,asy24,1,17,1,16
2022-05-01 00:00:00,51263,uk-lnd,County Broadband Ltd,sym,any23,1,14,0,14
2022-05-01 00:00:00,51263,uk-lnd,County Broadband Ltd,sym,any24,1,14,0,14
2022-05-01 00:00:00,51263,uk-lnd,County Broadband Ltd,sym,asy23,1,14,0,14
2022-05-01 00:00:00,51263,uk-lnd,County Broadband Ltd,sym,asy24,1,14,0,14
2022-05-01 00:00:00,51409,uk-lnd,SectorSix,asy_out,any23,1,7,0,7
2022-05-01 00:00:00,51409,uk-lnd,SectorSix,asy_out,asy23,1,7,0,7
2022-05-01 00:00:00,51409,uk-lnd,SectorSix,sym,any24,1,7,0,7
2022-05-01 00:00:00,51409,uk-lnd,SectorSix,sym,asy24,1,7,0,7
2022-05-01 00:00:00,51468,nl-ams,One.Com,sym,any23,1,17,0,17
2022-05-01 00:00:00,51468,nl-ams,One.Com,sym,any24,1,17,0,17
2022-05-01 00:00:00,51468,nl-ams,One.Com,sym,asy23,1,15,0,15
2022-05-01 00:00:00,51468,nl-ams,One.Com,sym,asy24,1,15,0,15
2022-05-01 00:00:00,51468,uk-lnd,One.com AS,sym,any23,1,17,0,17
2022-05-01 00:00:00,51468,uk-lnd,One.com AS,sym,any24,1,17,0,17
2022-05-01 00:00:00,51468,uk-lnd,One.com AS,sym,asy23,1,15,0,15
2022-05-01 00:00:00,51468,uk-lnd,One.com AS,sym,asy24,1,15,0,15
2022-05-01 00:00:00,51553,uk-lnd,Utility Warehouse Ltd,asy_out,any23,1,3,0,3
2022-05-01 00:00:00,51553,uk-lnd,Utility Warehouse Ltd,asy_out,any24,1,3,0,3
2022-05-01 00:00:00,51553,uk-lnd,Utility Warehouse Ltd,asy_out,asy23,1,3,0,3
2022-05-01 00:00:00,51553,uk-lnd,Utility Warehouse Ltd,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,51561,uk-lnd,ICUK Computing Services Ltd,sym,any23,1,125,0,125
2022-05-01 00:00:00,51561,uk-lnd,ICUK Computing Services Ltd,sym,any24,1,125,0,125
2022-05-01 00:00:00,51561,uk-lnd,ICUK Computing Services Ltd,sym,asy23,1,125,0,125
2022-05-01 00:00:00,51561,uk-lnd,ICUK Computing Services Ltd,sym,asy24,1,125,0,125
2022-05-01 00:00:00,51603,uk-lnd,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,51603,uk-lnd,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,51603,uk-lnd,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,51603,uk-lnd,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,51752,nl-ams,Wachttoren-  Bijbel-  en Traktaatgenootschap,sym,any23,1,1,0,1
2022-05-01 00:00:00,51752,nl-ams,Wachttoren-  Bijbel-  en Traktaatgenootschap,sym,any24,1,1,0,1
2022-05-01 00:00:00,51752,nl-ams,Wachttoren-  Bijbel-  en Traktaatgenootschap,sym,asy23,1,1,0,1
2022-05-01 00:00:00,51752,nl-ams,Wachttoren-  Bijbel-  en Traktaatgenootschap,sym,asy24,1,1,0,1
2022-05-01 00:00:00,51809,uk-lnd,Brsk Limited,asy_out,any23,1,1,0,1
2022-05-01 00:00:00,51809,uk-lnd,Brsk Limited,asy_out,asy23,1,1,0,1
2022-05-01 00:00:00,51809,uk-lnd,Brsk Limited,sym,any24,1,1,0,1
2022-05-01 00:00:00,51809,uk-lnd,Brsk Limited,sym,asy24,1,1,0,1
2022-05-01 00:00:00,51918,uk-lnd,Cerberus Networks Ltd,sym,any23,1,45,0,45
2022-05-01 00:00:00,51918,uk-lnd,Cerberus Networks Ltd,sym,any24,1,45,0,45
2022-05-01 00:00:00,51918,uk-lnd,Cerberus Networks Ltd,sym,asy23,1,45,0,45
2022-05-01 00:00:00,51918,uk-lnd,Cerberus Networks Ltd,sym,asy24,1,45,0,45
2022-05-01 00:00:00,51945,uk-lnd,ConnetU,asy_out,any23,1,5,0,5
2022-05-01 00:00:00,51945,uk-lnd,ConnetU,asy_out,any24,1,5,0,5
2022-05-01 00:00:00,51945,uk-lnd,ConnetU,asy_out,asy23,1,5,0,5
2022-05-01 00:00:00,51945,uk-lnd,ConnetU,asy_out,asy24,1,5,0,5
2022-05-01 00:00:00,52075,uk-lnd,Wifirst,sym,any23,1,92,0,92
2022-05-01 00:00:00,52075,uk-lnd,Wifirst,sym,any24,1,93,0,93
2022-05-01 00:00:00,52075,uk-lnd,Wifirst,sym,asy23,1,92,0,92
2022-05-01 00:00:00,52075,uk-lnd,Wifirst,sym,asy24,1,93,0,93
2022-05-01 00:00:00,52320,br-gru,Globenet,asy_out,any23,1,13,8,5
2022-05-01 00:00:00,52320,br-gru,Globenet,asy_out,any24,1,13,8,5
2022-05-01 00:00:00,52320,br-gru,Globenet,asy_out,asy23,1,13,8,5
2022-05-01 00:00:00,52320,br-gru,Globenet,asy_out,asy24,1,13,8,5
2022-05-01 00:00:00,52320,nl-ams,Globenet Cabos Submarinos America  Inc,sym,any23,1,13,0,13
2022-05-01 00:00:00,52320,nl-ams,Globenet Cabos Submarinos America  Inc,sym,any24,1,13,0,13
2022-05-01 00:00:00,52320,nl-ams,Globenet Cabos Submarinos America  Inc,sym,asy23,1,13,0,13
2022-05-01 00:00:00,52320,nl-ams,Globenet Cabos Submarinos America  Inc,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52444,br-gru,SiTSA_Telecomunicaciones,asy_out,any23,1,46,1,45
2022-05-01 00:00:00,52444,br-gru,SiTSA_Telecomunicaciones,asy_out,any24,1,46,1,45
2022-05-01 00:00:00,52444,br-gru,SiTSA_Telecomunicaciones,asy_out,asy23,1,46,1,45
2022-05-01 00:00:00,52444,br-gru,SiTSA_Telecomunicaciones,asy_out,asy24,1,46,1,45
2022-05-01 00:00:00,52468,br-gru,UFINET,asy_out,any23,1,150,57,93
2022-05-01 00:00:00,52468,br-gru,UFINET,asy_out,any24,1,150,57,93
2022-05-01 00:00:00,52468,br-gru,UFINET,asy_out,asy23,1,150,57,93
2022-05-01 00:00:00,52468,br-gru,UFINET,asy_out,asy24,1,150,57,93
2022-05-01 00:00:00,52527,br-gru,IWNET,sym,any23,1,6,0,6
2022-05-01 00:00:00,52527,br-gru,IWNET,sym,any24,1,6,0,6
2022-05-01 00:00:00,52527,br-gru,IWNET,sym,asy23,1,6,0,6
2022-05-01 00:00:00,52527,br-gru,IWNET,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52531,br-gru,DL,sym,any23,1,7,0,7
2022-05-01 00:00:00,52531,br-gru,DL,sym,any24,1,7,0,7
2022-05-01 00:00:00,52531,br-gru,DL,sym,asy23,1,7,0,7
2022-05-01 00:00:00,52531,br-gru,DL,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52532,br-gru,SPEEDNET_TELECOM,sym,any23,1,35,0,35
2022-05-01 00:00:00,52532,br-gru,SPEEDNET_TELECOM,sym,any24,1,35,0,35
2022-05-01 00:00:00,52532,br-gru,SPEEDNET_TELECOM,sym,asy23,1,35,0,35
2022-05-01 00:00:00,52532,br-gru,SPEEDNET_TELECOM,sym,asy24,1,35,0,35
2022-05-01 00:00:00,52539,br-gru,SBS_NET,sym,any23,1,14,0,14
2022-05-01 00:00:00,52539,br-gru,SBS_NET,sym,any24,1,14,0,14
2022-05-01 00:00:00,52539,br-gru,SBS_NET,sym,asy23,1,14,0,14
2022-05-01 00:00:00,52539,br-gru,SBS_NET,sym,asy24,1,14,0,14
2022-05-01 00:00:00,52544,br-gru,Ivatel,sym,any23,1,3,0,3
2022-05-01 00:00:00,52544,br-gru,Ivatel,sym,any24,1,3,0,3
2022-05-01 00:00:00,52544,br-gru,Ivatel,sym,asy23,1,3,0,3
2022-05-01 00:00:00,52544,br-gru,Ivatel,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52545,br-gru,BJNET,sym,any23,1,13,0,13
2022-05-01 00:00:00,52545,br-poa,BJNET,sym,any23,1,13,0,13
2022-05-01 00:00:00,52545,br-gru,BJNET,sym,any24,1,13,0,13
2022-05-01 00:00:00,52545,br-poa,BJNET,sym,any24,1,13,0,13
2022-05-01 00:00:00,52545,br-gru,BJNET,sym,asy23,1,13,0,13
2022-05-01 00:00:00,52545,br-poa,BJNET,sym,asy23,1,13,0,13
2022-05-01 00:00:00,52545,br-gru,BJNET,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52545,br-poa,BJNET,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52551,nl-ams,SAMM,sym,any23,1,1,0,1
2022-05-01 00:00:00,52551,nl-ams,SAMM,sym,any24,1,1,0,1
2022-05-01 00:00:00,52551,nl-ams,SAMM,sym,asy23,1,1,0,1
2022-05-01 00:00:00,52551,nl-ams,SAMM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52551,br-gru,samm-v4,sym,any23,1,1,0,1
2022-05-01 00:00:00,52551,br-gru,samm-v4,sym,any24,1,1,0,1
2022-05-01 00:00:00,52551,br-gru,samm-v4,sym,asy23,1,1,0,1
2022-05-01 00:00:00,52551,br-gru,samm-v4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52554,br-gru,MegasNet,sym,any23,1,8,0,8
2022-05-01 00:00:00,52554,br-gru,MegasNet,sym,any24,1,8,0,8
2022-05-01 00:00:00,52554,br-gru,MegasNet,sym,asy23,1,8,0,8
2022-05-01 00:00:00,52554,br-gru,MegasNet,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52560,br-gru,ATUALTEK,sym,any23,1,11,0,11
2022-05-01 00:00:00,52560,br-gru,ATUALTEK,sym,any24,1,11,0,11
2022-05-01 00:00:00,52560,br-gru,ATUALTEK,sym,asy23,1,11,0,11
2022-05-01 00:00:00,52560,br-gru,ATUALTEK,sym,asy24,1,11,0,11
2022-05-01 00:00:00,52562,br-gru,INTELNET_TELECOM,sym,any23,1,7,0,7
2022-05-01 00:00:00,52562,br-gru,INTELNET_TELECOM,sym,any24,1,7,0,7
2022-05-01 00:00:00,52562,br-gru,INTELNET_TELECOM,sym,asy23,1,7,0,7
2022-05-01 00:00:00,52562,br-gru,INTELNET_TELECOM,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52565,br-gru,Itafiber,asy_out,any23,1,11,0,11
2022-05-01 00:00:00,52565,br-gru,Itafiber,asy_out,any24,1,11,0,11
2022-05-01 00:00:00,52565,br-gru,Itafiber,asy_out,asy23,1,11,0,11
2022-05-01 00:00:00,52565,br-gru,Itafiber,asy_out,asy24,1,11,0,11
2022-05-01 00:00:00,52566,br-gru,SISALWEB_INTERNET,sym,any23,1,4,0,4
2022-05-01 00:00:00,52566,br-gru,SISALWEB_INTERNET,sym,any24,1,4,0,4
2022-05-01 00:00:00,52566,br-gru,SISALWEB_INTERNET,sym,asy23,1,4,0,4
2022-05-01 00:00:00,52566,br-gru,SISALWEB_INTERNET,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52569,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,52569,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,52569,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,52569,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52571,br-gru,G2g_Telecom,sym,any23,1,2,0,2
2022-05-01 00:00:00,52571,br-gru,G2g_Telecom,sym,any24,1,2,0,2
2022-05-01 00:00:00,52571,br-gru,G2g_Telecom,sym,asy23,1,2,0,2
2022-05-01 00:00:00,52571,br-gru,G2g_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52573,br-gru,TECHNET,sym,any23,1,18,0,18
2022-05-01 00:00:00,52573,br-gru,TECHNET,sym,any24,1,18,0,18
2022-05-01 00:00:00,52573,br-gru,TECHNET,sym,asy23,1,18,0,18
2022-05-01 00:00:00,52573,br-gru,TECHNET,sym,asy24,1,18,0,18
2022-05-01 00:00:00,52578,br-gru,PWNET,sym,any23,1,2,0,2
2022-05-01 00:00:00,52578,br-gru,PWNET,sym,any24,1,2,0,2
2022-05-01 00:00:00,52578,br-gru,PWNET,sym,asy23,1,2,0,2
2022-05-01 00:00:00,52578,br-gru,PWNET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52579,br-gru,noroestecom-v4,sym,any23,1,9,0,9
2022-05-01 00:00:00,52579,br-gru,noroestecom-v4,sym,any24,1,9,0,9
2022-05-01 00:00:00,52579,br-gru,noroestecom-v4,sym,asy23,1,9,0,9
