source_address_asn;Organization;meta_destination_address;transmit_time;receive_time;send_receive_time_diff;ixp;type;date;file_type;filename
1916;RNP;150.165.252.55;1650349923314535474;1650349923382837361;68.301887;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;150.165.254.200;1650349923314643009;1650349923383098065;68.455056;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;150.165.255.201;1650349923314699129;1650349923383236191;68.537062;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;150.165.227.254;1650349923313269904;1650349923383251010;69.981106;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;150.165.22.236;1650349923306357910;1650349923383608252;77.250342;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.0.82;1650349940221644985;1650349940244883761;23.238776;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.2.172;1650349940221703260;1650349940244926084;23.222824;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.3.1;1650349940221752427;1650349940245130374;23.377947;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.4.1;1650349940221799719;1650349940245251027;23.451308;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.88.254;1650349940224410743;1650349940245806976;21.396233;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.7.1;1650349940221955129;1650349940245840958;23.885829;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.9.51;1650349940222071379;1650349940245979976;23.908597;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.8.1;1650349940222005732;1650349940246337722;24.33199;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.238.200;1650349940224898115;1650349940246809583;21.911468;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.12.1;1650349940222262694;1650349940246977331;24.714637;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.13.1;1650349940222314239;1650349940246995201;24.680962;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.14.1;1650349940222367328;1650349940247298268;24.93094;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.100.30;1650349940224641120;1650349940248322485;23.681365;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.11.210;1650349940222183508;1650349940248548414;26.364906;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.21.1;1650349940223886933;1650349940248580342;24.693409;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.17.73;1650349940223734295;1650349940248585527;24.851232;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.15.170;1650349940223585446;1650349940248811366;25.22592;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.96.1;1650349940224463728;1650349940248847939;24.384211;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.16.1;1650349940223674209;1650349940248856022;25.181813;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
